ano,mes,origen,destino,tipo_equipo,tipo_vuelo,trafico,empresa,vuelos,sillas,carga_ofrecida,pasajeros,carga_bordo
2012,1,BOG,BUN,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,8,256,6000.0,199,107.0
2012,2,BOG,BUN,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,8,256,6000.0,180,73.0
2012,3,BOG,BUN,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,9,288,6750.0,230,132.0
2012,4,BOG,BUN,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,6,192,4500.0,138,298.0
2012,5,BOG,BUN,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,11,352,8250.0,256,6.0
2012,6,BOG,BUN,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,5,160,3750.0,98,6.0
2012,7,BOG,BUN,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,32,750.0,16,6.0
2012,12,BOG,BUN,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,2,64,1500.0,52,6.0
2012,8,BOG,CLO,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,32,750.0,1,0.0
2012,1,BOG,CZU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,12,552,18000.0,433,921.0
2012,2,BOG,CZU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,18,828,27000.0,640,1916.0
2012,3,BOG,CZU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,13,598,19500.0,472,1285.0
2012,4,BOG,CZU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,14,644,21000.0,489,1152.0
2012,5,BOG,CZU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,15,690,22500.0,563,531.0
2012,6,BOG,CZU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,22,1012,33000.0,790,531.0
2012,7,BOG,CZU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,31,1426,46500.0,1089,531.0
2012,8,BOG,CZU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,31,1426,46500.0,1147,531.0
2012,9,BOG,CZU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,28,1288,42000.0,1169,531.0
2012,10,BOG,CZU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,26,1196,39000.0,998,531.0
2012,11,BOG,CZU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,28,1288,42000.0,1098,531.0
2012,12,BOG,CZU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,30,1380,45000.0,1241,531.0
2012,9,BOG,CZU,AT72,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,2,140,4000.0,70,0.0
2012,10,BOG,CZU,AT72,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,70,2000.0,42,0.0
2012,11,BOG,CZU,AT72,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,70,2000.0,35,0.0
2012,8,BOG,CZU,D328,A,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,32,750.0,28,0.0
2012,10,BOG,CZU,D328,A,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,32,750.0,26,0.0
2012,11,BOG,CZU,D328,A,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,32,750.0,19,0.0
2012,10,BOG,CZU,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,32,750.0,32,0.0
2012,4,BOG,CZU,E145,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,50,1200.0,39,27.0
2012,6,BOG,CZU,E145,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,50,1200.0,30,0.0
2012,1,BOG,CZU,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,13,988,31200.0,618,1607.0
2012,2,BOG,CZU,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,76,2400.0,32,0.0
2012,3,BOG,CZU,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,5,380,12000.0,230,614.0
2012,4,BOG,CZU,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,2,152,4800.0,72,585.0
2012,5,BOG,CZU,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,3,228,7200.0,111,229.0
2012,6,BOG,CZU,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,76,2400.0,37,229.0
2012,1,BOG,EYP,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,26,1196,39000.0,701,670.0
2012,2,BOG,EYP,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,7,322,10500.0,200,430.0
2012,8,BOG,EYP,D328,A,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,32,750.0,25,0.0
2012,1,BOG,EYP,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,16,512,12000.0,339,429.0
2012,2,BOG,EYP,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,4,128,3000.0,96,4.0
2012,1,BOG,FLA,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,50,2300,75000.0,1830,2231.0
2012,2,BOG,FLA,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,41,1886,61500.0,1621,1584.0
2012,3,BOG,FLA,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,46,2116,69000.0,1659,1670.0
2012,4,BOG,FLA,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,40,1840,60000.0,1384,1743.0
2012,5,BOG,FLA,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,43,1978,64500.0,1511,1089.0
2012,6,BOG,FLA,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,28,1288,42000.0,1001,1089.0
2012,7,BOG,FLA,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,30,1380,45000.0,1184,1089.0
2012,8,BOG,FLA,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,48,2208,72000.0,1897,1089.0
2012,9,BOG,FLA,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,49,2254,73500.0,1945,1089.0
2012,10,BOG,FLA,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,41,1886,61500.0,1679,1089.0
2012,11,BOG,FLA,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,46,2116,69000.0,1957,1089.0
2012,12,BOG,FLA,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,44,2024,66000.0,1660,1089.0
2012,7,BOG,FLA,AT72,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,70,2000.0,28,0.0
2012,9,BOG,FLA,AT72,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,70,2000.0,45,0.0
2012,10,BOG,FLA,AT72,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,70,2000.0,46,0.0
2012,11,BOG,FLA,AT72,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,3,210,6000.0,133,0.0
2012,12,BOG,FLA,AT72,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,70,2000.0,43,0.0
2012,2,BOG,FLA,D328,A,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,32,750.0,14,221.0
2012,3,BOG,FLA,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,32,750.0,26,221.0
2012,4,BOG,FLA,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,4,128,3000.0,78,378.0
2012,5,BOG,FLA,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,7,224,5250.0,161,65.0
2012,6,BOG,FLA,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,19,608,14250.0,483,65.0
2012,7,BOG,FLA,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,20,640,15000.0,518,65.0
2012,8,BOG,FLA,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,32,750.0,30,65.0
2012,9,BOG,FLA,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,32,750.0,32,65.0
2012,10,BOG,FLA,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,9,288,6750.0,258,65.0
2012,11,BOG,FLA,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,32,750.0,29,65.0
2012,12,BOG,FLA,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,2,64,1500.0,54,65.0
2012,6,BOG,FLA,E145,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,2,100,2400.0,47,0.0
2012,1,BOG,FLA,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,76,2400.0,49,67.0
2012,2,BOG,FLA,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,76,2400.0,64,0.0
2012,3,BOG,FLA,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,76,2400.0,39,106.0
2012,10,BOG,IPI,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,13,416,9750.0,314,0.0
2012,11,BOG,IPI,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,13,416,9750.0,321,0.0
2012,12,BOG,IPI,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,12,384,9000.0,314,0.0
2012,6,BOG,MVP,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,2,92,3000.0,90,24.0
2012,6,BOG,MVP,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,6,192,4500.0,109,0.0
2012,11,BOG,MVP,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,32,750.0,18,0.0
2012,4,BOG,MVP,E145,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,50,1200.0,37,83.0
2012,1,BOG,MVP,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,8,608,19200.0,493,1911.0
2012,2,BOG,MVP,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,9,684,21600.0,506,1014.0
2012,3,BOG,MVP,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,8,608,19200.0,398,1616.0
2012,4,BOG,MVP,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,7,532,16800.0,400,537.0
2012,5,BOG,MVP,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,7,532,16800.0,419,598.0
2012,6,BOG,MVP,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,3,228,7200.0,185,598.0
2012,7,BOG,MVP,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,4,304,9600.0,258,598.0
2012,8,BOG,MVP,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,3,228,7200.0,182,598.0
2012,9,BOG,MVP,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,76,2400.0,65,598.0
2012,10,BOG,MVP,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,2,152,4800.0,117,598.0
2012,11,BOG,MVP,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,4,304,9600.0,255,598.0
2012,12,BOG,MVP,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,5,380,12000.0,304,598.0
2012,2,BOG,NVA,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,46,1500.0,7,0.0
2012,1,BOG,NVA,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,13,416,9750.0,58,98.0
2012,2,BOG,NVA,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,10,320,7500.0,57,94.0
2012,3,BOG,NVA,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,4,128,3000.0,22,20.0
2012,7,BOG,PCR,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,46,1500.0,32,0.0
2012,9,BOG,PCR,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,16,736,24000.0,694,0.0
2012,10,BOG,PCR,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,10,460,15000.0,380,0.0
2012,5,BOG,PCR,E145,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,50,1200.0,47,57.0
2012,8,BOG,PCR,E145,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,50,1200.0,46,57.0
2012,1,BOG,PCR,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,13,988,31200.0,935,2462.0
2012,2,BOG,PCR,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,12,912,28800.0,873,3069.0
2012,3,BOG,PCR,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,14,1064,33600.0,983,3811.0
2012,4,BOG,PCR,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,10,760,24000.0,673,2751.0
2012,5,BOG,PCR,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,12,912,28800.0,729,2905.0
2012,6,BOG,PCR,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,17,1292,40800.0,989,2905.0
2012,7,BOG,PCR,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,16,1216,38400.0,1010,2905.0
2012,8,BOG,PCR,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,15,1140,36000.0,822,2905.0
2012,9,BOG,PCR,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,76,2400.0,46,2305.0
2012,10,BOG,PCR,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,7,532,16800.0,377,2905.0
2012,11,BOG,PCR,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,17,1292,40800.0,1123,2905.0
2012,12,BOG,PCR,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,16,1216,38400.0,1077,2905.0
2012,4,BOG,PSO,AT43,A,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,46,1500.0,30,35.0
2012,11,BOG,PSO,AT43,A,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,46,1500.0,27,204.0
2012,1,BOG,PSO,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,12,552,18000.0,370,1619.0
2012,2,BOG,PSO,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,15,690,22500.0,512,1341.0
2012,3,BOG,PSO,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,12,552,18000.0,391,379.0
2012,4,BOG,PSO,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,5,230,7500.0,174,213.0
2012,5,BOG,PSO,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,10,460,15000.0,341,408.0
2012,6,BOG,PSO,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,8,368,12000.0,222,408.0
2012,8,BOG,PSO,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,6,276,9000.0,276,408.0
2012,9,BOG,PSO,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,16,736,24000.0,736,408.0
2012,10,BOG,PSO,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,8,368,12000.0,368,408.0
2012,11,BOG,PSO,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,46,1500.0,41,408.0
2012,12,BOG,PSO,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,3,138,4500.0,122,408.0
2012,7,BOG,PSO,AT72,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,70,2000.0,54,0.0
2012,10,BOG,PSO,AT72,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,2,140,4000.0,85,0.0
2012,2,BOG,PSO,E145,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,50,1200.0,39,227.0
2012,1,BOG,PSO,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,14,1064,33600.0,616,1969.0
2012,2,BOG,PSO,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,4,304,9600.0,169,178.0
2012,3,BOG,PSO,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,7,532,16800.0,289,907.0
2012,4,BOG,PSO,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,8,608,19200.0,332,625.0
2012,5,BOG,PSO,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,7,532,16800.0,312,344.0
2012,6,BOG,PSO,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,11,836,26400.0,647,344.0
2012,7,BOG,PSO,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,17,1292,40800.0,916,344.0
2012,8,BOG,PSO,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,12,912,28800.0,615,344.0
2012,9,BOG,PSO,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,76,2400.0,52,344.0
2012,10,BOG,PSO,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,4,304,9600.0,208,344.0
2012,11,BOG,PSO,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,16,1216,38400.0,1070,344.0
2012,12,BOG,PSO,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,15,1140,36000.0,1068,344.0
2012,1,BOG,PUU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,18,828,27000.0,457,1478.0
2012,2,BOG,PUU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,9,414,13500.0,252,247.0
2012,3,BOG,PUU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,17,782,25500.0,422,561.0
2012,4,BOG,PUU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,19,874,28500.0,505,896.0
2012,5,BOG,PUU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,22,1012,33000.0,576,619.0
2012,6,BOG,PUU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,20,920,30000.0,550,619.0
2012,7,BOG,PUU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,10,460,15000.0,230,619.0
2012,8,BOG,PUU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,29,1334,43500.0,797,619.0
2012,9,BOG,PUU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,27,1242,40500.0,794,619.0
2012,10,BOG,PUU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,28,1288,42000.0,586,619.0
2012,11,BOG,PUU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,27,1242,40500.0,623,619.0
2012,12,BOG,PUU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,27,1242,40500.0,544,619.0
2012,1,BOG,PUU,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,11,352,8250.0,66,60.0
2012,2,BOG,PUU,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,11,352,8250.0,128,261.0
2012,3,BOG,PUU,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,9,288,6750.0,113,353.0
2012,4,BOG,PUU,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,32,750.0,23,172.0
2012,5,BOG,PUU,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,32,750.0,20,77.0
2012,6,BOG,PUU,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,8,256,6000.0,134,77.0
2012,7,BOG,PUU,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,16,512,12000.0,332,77.0
2012,10,BOG,PUU,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,32,750.0,13,77.0
2012,11,BOG,PUU,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,32,750.0,11,77.0
2012,12,BOG,PUU,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,2,64,1500.0,28,77.0
2012,1,BOG,RVE,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,8,368,12000.0,228,370.0
2012,2,BOG,RVE,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,8,368,12000.0,203,267.0
2012,3,BOG,RVE,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,3,138,4500.0,73,99.0
2012,6,BOG,RVE,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,9,414,13500.0,225,17.0
2012,7,BOG,RVE,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,9,414,13500.0,193,17.0
2012,8,BOG,RVE,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,8,368,12000.0,159,17.0
2012,9,BOG,RVE,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,8,368,12000.0,151,17.0
2012,10,BOG,RVE,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,7,322,10500.0,170,17.0
2012,11,BOG,RVE,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,9,414,13500.0,218,17.0
2012,12,BOG,RVE,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,9,414,13500.0,165,17.0
2012,3,BOG,RVE,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,6,192,4500.0,129,94.0
2012,4,BOG,RVE,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,7,224,5250.0,146,214.0
2012,5,BOG,RVE,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,5,160,3750.0,89,164.0
2012,6,BOG,RVE,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,9,288,6750.0,52,164.0
2012,10,BOG,RVE,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,32,750.0,10,164.0
2012,9,BOG,SMR,E145,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,50,1200.0,12,0.0
2012,1,BOG,SVI,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,8,256,6000.0,81,225.0
2012,2,BOG,SVI,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,8,256,6000.0,107,13.0
2012,3,BOG,SVI,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,7,224,5250.0,86,9.0
2012,4,BOG,SVI,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,4,128,3000.0,36,73.0
2012,5,BOG,SVI,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,4,128,3000.0,52,70.0
2012,6,BOG,SVI,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,5,160,3750.0,43,70.0
2012,7,BOG,SVI,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,4,128,3000.0,36,70.0
2012,8,BOG,SVI,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,4,128,3000.0,44,70.0
2012,9,BOG,SVI,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,5,160,3750.0,48,70.0
2012,10,BOG,SVI,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,3,96,2250.0,25,70.0
2012,11,BOG,SVI,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,4,128,3000.0,30,70.0
2012,12,BOG,SVI,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,5,160,3750.0,48,70.0
2012,1,BOG,TME,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,4,184,6000.0,78,49.0
2012,2,BOG,TME,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,46,1500.0,19,12.0
2012,3,BOG,TME,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,2,92,3000.0,47,65.0
2012,4,BOG,TME,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,3,138,4500.0,68,126.0
2012,6,BOG,TME,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,9,414,13500.0,106,5.0
2012,7,BOG,TME,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,4,184,6000.0,66,5.0
2012,8,BOG,TME,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,5,230,7500.0,86,5.0
2012,9,BOG,TME,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,4,184,6000.0,73,5.0
2012,10,BOG,TME,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,5,230,7500.0,71,5.0
2012,11,BOG,TME,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,4,184,6000.0,68,5.0
2012,12,BOG,TME,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,4,184,6000.0,59,5.0
2012,1,BOG,TME,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,5,160,3750.0,91,2.0
2012,2,BOG,TME,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,7,224,5250.0,137,106.0
2012,3,BOG,TME,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,6,192,4500.0,133,116.0
2012,4,BOG,TME,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,5,160,3750.0,92,168.0
2012,5,BOG,TME,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,8,256,6000.0,96,277.0
2012,6,BOG,TME,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,7,224,5250.0,53,277.0
2012,8,BOG,TME,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1,32,750.0,0,277.0
2012,1,BOG,UIB,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,28,1288,42000.0,628,5469.0
2012,2,BOG,UIB,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,26,1196,39000.0,843,5261.0
2012,3,BOG,UIB,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,30,1380,45000.0,973,6277.0
